ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment
okin1246-GB326,okin1246,,wa: kutsu=wa uda=ne a-ŋ=jo:,1SG.GEN shoe=FOC where=LOC exist-IND=Q,Where are my shoes?,
okin1246-GB328,okin1246,,ma:=ni u-nu ma:,there=LOC exist-ADN horse,The horse that is there.,
okin1246-GB421,okin1246,,kii=ga šii-ra waka-ra-mu,come.NMLZ=FOC do-DUB understand-NEG-IND,I don't know whether hes going.,
okin1246-GB422,okin1246,,kii=ga šii-ra waka-ra-mu,come.NMLZ=FOC do-DUB understand-NEG-IND,I don't know whether hes going.,
okin1246-GB522,okin1246,,nama=kara ja:=gatši mudu-i,now=ABL house=DIR return-NPST.IND,I shall return home now.,
okin1246-TE018,okin1246,,wa,1SG,I,
okin1246-TE018,okin1246,,Ɂura,2SG,you,
okin1246-TE027,okin1246,,wa-kja,1SG-PL ,we,
okin1246-TE050,okin1246,,juttai=nu wunagu=nu wu-ŋ,four.CLF:PERSON=GEN woman=NOM exist-IND,There are four women.,
okin1246-TE050,okin1246,,wunagu=nu juttai wu-ŋ,woman=NOM four.CLF:PERSON exist-IND,There are four women.,
okin1246-TE054,okin1246,,ʔuda=gatši=jo:?,where=DIR=Q,Where are you going?,
okin1246-TE054,okin1246,,ʔunu <kutsu>=wa taro:=ga muŋ=na,these shoe=TOP Taroo=GEN thing=Q,Are these shoes Taroos?,
okin1246-TS001,okin1246,,juttai=nu wunagu=nu wu-ŋ,four.CLF:PERSON=GEN woman=NOM exist-IND,There are four women.,
okin1246-TS002,okin1246,,wunagu=nu juttai wu-ŋ,woman=NOM four.CLF:PERSON exist-IND,There are four women.,
okin1246-TS003,okin1246,,aŋ tšu:=wa ʔerabu=nu tšu: ʔara-ŋ,EM person=TOP Okinoerabu=GEN person COP:NEG-IND,That person is not from Okinoerabu.,
okin1246-TS007,okin1246,,tšurasa-nu tšu:,pretty-ADN person,a pretty person,
oldu1238-GB151,oldu1238,,ata+sï ogl+ï tapa kälmiš täg,,as when a father comes to his son,
oldu1238-GB151,oldu1238,,titsi+si baxšï+sï ,,the pupil (spoke) to his teacher,
oldu1238-GB187,oldu1238,,og-üč-üm,mother-DIM-1SG,my dear mother,
oldu1238-GB301,oldu1238,,xaganïmïn sü eltdimiz ,,I went on campaigning together with my khan.,
oldu1238-GB421,oldu1238,,tükäl bilgä tä ïkamïš köni kertü nomnu ïnlïglar bo montag yegin adrokïn bilzünlär,,May living beings know that the rightful and true doctrine preached by the perfectly wise divine Buddha is so superior and excellent,
oldu1238-GB422,oldu1238,,tükäl bilgä tä ïkamïš köni kertü nomnu ïnlïglar bo montag yegin adrokïn bilzünlär,,May living beings know that the rightful and true doctrine preached by the perfectly wise divine Buddha is so superior and excellent,
oldu1238-GB433,oldu1238,,ägüdü-si,goodness-3SG,her goodness,
oldu1238-TE050,oldu1238,,495 bodisavt-lar kuvragï,495 bodhisattv-PL assembly,the assembly of the 495 bodhisattvas,
ordo1245-GB121,ordo1245,,su:-ji bai-n,sit-RES be-PRS.DUR,he is sitting,resultative + progressive construction
ordo1245-GB135,ordo1245,,kün-i yabu-san-iig bi üji-sen,person-ACC come-PTCP.PRF-ACC 1SG see-PTCP.PRF,I saw that the man came,
ordo1245-GB256,ordo1245,,gagcakan nege törösön küüken-tei bai-san,? one ? daughter-POSS be-PTCP.PRF,they had only one daughter,
ordo1245-GB327,ordo1245,,yabu-san kün,come-PTCP.PRF person,the man who has come,
ordo1245-TE039,ordo1245,,bu:ra,decrease,to decrease,
ordo1245-TE039,ordo1245,,bura-,swirl,to swirl,
ordo1245-TE039,ordo1245,,bura:,foliage,foliage,
oroc1248-GB027,oroc1248,,biti ama-dži eń-dži gese bidže:-pi,1PL father-COM mother-COM live be-1PL,We will live with mother and father.,
oroc1248-GB027,oroc1248,,ku:ku-dži meggeń-dži,swan-COM hero-COM,swan and hero,
oroc1248-GB027,oroc1248,,ŋe:tirke aka-mụna bagdi-ha-ti,Ngetyrke elder.brother-COM live-PST-3PL,There lived Ngetyrke and his elder brother.,
oroc1248-GB035,oroc1248,,ei,this,this,
oroc1248-GB035,oroc1248,,tei/ti:,that,that,
oroc1248-GB046,oroc1248,,ama-ja,father-ASSOC,a group of people including father,
oroc1248-GB047,oroc1248,,bub-buji,die-NMLZ,death,
oroc1248-GB048,oroc1248,,ba:tụ-ŋgụ,hunt-NMLZ,a hunter,
oroc1248-GB048,oroc1248,,da:la-mdi,lead-NMLZ,a leader,
oroc1248-GB048,oroc1248,,da:la-mdi,lead-NMLZ,a master,
oroc1248-GB049,oroc1248,,ba:-vụji,find-NMLZ,a finding,
oroc1248-GB059,oroc1248,,bụda-ŋi-va-si,porridge-ALIEN-ACC-2SG,your porridge,
oroc1248-GB068,oroc1248,,ti: mapa heme~heme sa:gdi bi-či-ńi,that bear very~INT big be-PST-3SG,That bear was really huge.,
oroc1248-GB069,oroc1248,,sagdä hatala,grown.up girl,a grown-up girl,
oroc1248-GB080,oroc1248,,siŋe min-du iŋekte bu:-γe,mouse 1SG-DAT bird.cherry give-IMP,"Mouse, give me some bird-cherry!",
oroc1248-GB082,oroc1248,,bude-i-ńi,die-PRS-3SG,is dying,
oroc1248-GB082,oroc1248,,nụŋańi sa:-i-ńi,3SG know-PRS-3SG,He knows.,
oroc1248-GB083,oroc1248,,bi ba:-ha-mi,1SG find-PST-1SG,I found.,
oroc1248-GB084,oroc1248,,nụŋańi eme-dže:-ńi,3SG know-FUT1-3SG,He will come.,
oroc1248-GB086,oroc1248,,ambu-či,bring.to.bed-PROG,be bringing to bed,
oroc1248-GB089,oroc1248,,nụŋańi bi-i-ńi,3SG live-PRS-3SG,He lives.,
oroc1248-GB089,oroc1248,,nụŋańi ńakapta-i-ńi,3SG get.dirty-PRS-3SG,He gets dirty.,
oroc1248-GB091,oroc1248,,nụŋańi sa:-i-ńi,3SG know-PRS-3SG,He knows.,
oroc1248-GB107,oroc1248,,bi: bi-esi-mi,1SG live-NEG-1SG,I don't live.,
oroc1248-GB108,oroc1248,,ka: mama:ča i:-gi-he-ńi džụkti,? old.woman enter-RET-PST-3SG house,The woman came back into the house.,
oroc1248-GB108,oroc1248,,nụŋańi mama:čańi otomo sikki-na-ha-ńi,3SG old.woman basin clean-DIR-PST-3SG,His wife went to clean the basin.,
oroc1248-GB113,oroc1248,,te:-uken-,sit-CAUS-,make sit,
oroc1248-GB114,oroc1248,,ba:-p-,find-REFL-,to be found,
oroc1248-GB114,oroc1248,,ba:-p-,find-REFL-,to meet,
oroc1248-GB114,oroc1248,,ba:-p-,find-REFL-,to occur,
oroc1248-GB115,oroc1248,,boi-mači-,divide-REFL-,to share among each other,
oroc1248-GB117,oroc1248,,ti: mapa heme~heme sa:gdi bi-či-ńi,that bear very~INT big be-PST-3SG,That bear was really huge.,
oroc1248-GB119,oroc1248,,bi: va:-dža-mi bi-či,1SG kill-FUT-1SG be-PST,I would kill.,
oroc1248-GB133,oroc1248,,nụŋańi mama:čańi otomo sikki-na-ha-ńi,3SG old.woman basin clean-DIR-PST-3SG,His wife went to clean the basin.,
oroc1248-GB139,oroc1248,,bi: e-si-mi ŋe:le-je,1SG NEG-PRS-1SG be.afraid-INF,Im not afraid.,
oroc1248-GB139,oroc1248,,mine-ve edži va:-ja,1SG-ACC PROH kill-INF,don't kill me!,
oroc1248-GB146,oroc1248,,mapa:čan-dụ okki mama:čan-dụ okki,old.man-DAT bad old.woman-DAT bad,"The man feels sick, the woman feels sick.",
oroc1248-GB147,oroc1248,,nada: jeŋgu-du ele: va:-ụ-mi,seven wolf-DAT right.away kill-PASS-1SG,I will be killed by seven wolves right away.,
oroc1248-GB155,oroc1248,,va:-ukan,kill-CAUS-,make kill,
oroc1248-GB187,oroc1248,,adụli-kan,net-DIM,a small fishing net,
oroc1248-GB254,oroc1248,,bi: hụna:dži-wi bimi-kä bi:-ńi,1SG sister-? ?-? be-3SG,I have a daughter.,
oroc1248-GB263,oroc1248,,si: čihalai-si-nu:,2SG agree-2SG-Q,Do you agree?,
oroc1248-GB266,oroc1248,,ei mo: ti: mo:-dụi gụgda,this tree that tree-ABL high,This tree is higher than that tree.,
oroc1248-GB266,oroc1248,,pe:nde tamta-dui ŋi:či,grayling ruddle-ABL small,A grayling is smaller than a ruddle.,
oroc1248-GB298,oroc1248,,bi: e-či-mi ba:-ja,1SG NEG-PST-1SG find-INF,I didnt find.,
oroc1248-GB298,oroc1248,,bi: e-si-mi ŋe:le-je,1SG NEG-PRS-1SG be.afraid-INF,Im not afraid.,
oroc1248-GB304,oroc1248,,nada: jeŋgu-du ele: va:-ụ-mi,seven wolf-DAT right.away kill-PASS-1SG,I will be killed by seven wolves right away.,
oroc1248-GB312,oroc1248,,siŋe min-du iŋekte bu:-γe,mouse 1SG-DAT bird.cherry give-IMP,"Mouse, give me some bird-cherry!",
oroc1248-GB313,oroc1248,,bi: ụgdai,1SG boat,my boat,
oroc1248-GB325,oroc1248,,su: adi sụgdžasa-va va:-ha-su,2PL how.many fish-ACC catch-PST-2PL,How much fish have you caught?,
oroc1248-GB328,oroc1248,,aja ńimači: hite,good tell.fairytales child,"a child, who tells fairytales well",
oroc1248-GB432,oroc1248,,boloŋgo gidańi,hunter spear,hunters spear,
oroc1248-GB433,oroc1248,,bi: isa-bbi,1SG eye-1SG,my eye,
oroc1248-GB433,oroc1248,,si: deŋsi:-si,2SG work-2SG,your work / you work,
oroc1248-TE050,oroc1248,,džu: ńä:,two person,two people,
oroc1248-TE066,oroc1248,,siŋe min-du iŋekte bu:-γe,mouse 1SG-DAT bird.cherry give-IMP,"Mouse, give me some bird-cherry!",
oroc1248-TS001,oroc1248,,džu: ńä:,two person,two people,
oroc1248-TS001,oroc1248,,siŋe džu:-be iŋekte bu:-he-ńi,mouse two-? berry give-PST-3SG,The mouse gave two berries.,
oroc1248-TS003,oroc1248,,ei mapa:ča,this old.man,this man,
oroc1248-TS005,oroc1248,,bi: isa-bbi,1SG eye-1SG,my eye,
oroc1248-TS005,oroc1248,,bi: ụgdai,1SG boat,my boat,
oroc1248-TS005,oroc1248,,boloŋgo gidańi,hunter spear,hunters spear,
oroc1248-TS005,oroc1248,,si: deŋsi:-si,2SG work-2SG,your work,
oroc1248-TS006,oroc1248,,bi: isa-bbi,1SG eye-1SG,my eye,
oroc1248-TS006,oroc1248,,si: deŋsi:-si,2SG work-2SG,your work / you work,
oroc1248-TS007,oroc1248,,sagdä hatala,grown.up girl,a grown-up girl,
orok1265-GB027,orok1265,,asi-muna nari,woman-POSS man,man with his wife,
orok1265-GB027,orok1265,,sǝ:lte-e punekte-e,charcoal-and ash-and,charcoal and ash,
orok1265-GB027,orok1265,,sin-du gese,2SG-DAT together,with you,
orok1265-GB044,orok1265,,puril,child.PL,children,
orok1265-GB044,orok1265,,putte,child,child,
orok1265-GB059,orok1265,,ulise-bi,flesh-1SG,my flesh,
orok1265-GB059,orok1265,,ulise-ŋu-bi,flesh-ALIEN-1SG,my meat,
orok1265-GB068,orok1265,,jedu namauli bič-či,here warm be-PST,It was warm here.,
orok1265-GB069,orok1265,,aja ula:,good reindeer,a good reindeer,
orok1265-GB071,orok1265,,mim-bə:,1SG.OBL-ACC,me,
orok1265-GB075,orok1265,,osto:li ojo-du-ni bičixe bi:-ni,table surface-DAT-3SG book bePRS-3SG,There is a book on the table.,
orok1265-GB113,orok1265,,bi: ča: narrǝ: ŋeunneuč-čim-bi,1SG that man.ACC go.CAUS-PST-1SG,I let/made him go.,
orok1265-GB117,orok1265,,bi: uilta bič-čim-bi,1SG Uilta be-PST-1SG,I was an Uilta.,
orok1265-GB126,orok1265,,osto:li ojo-du-ni bičixe bi:-ni,table surface-DAT-3SG book bePRS-3SG,There is a book on the table.,
orok1265-GB127,orok1265,,osto:li ojo-du-ni bičixe bi:-ni,table surface-DAT-3SG book bePRS-3SG,There is a book on the table.,
orok1265-GB134,orok1265,,putte bi-ŋessǝ: jele sinda-xam-bi,child be-CONJ here come-PST-1SG,"While I was a child, I came here.",
orok1265-GB135,orok1265,,bi: tari nari e-si-we-ni sinda: sa:-ri-wi,1SG that man NEG-PRS.PTCP-ACC-3SG come.PTCP know-PRS.PTCP-1SG,I know that he will not come.,
orok1265-GB139,orok1265,,ejjǝ: ŋenne:,NEG.IMP go.PTCP,don't go!,
orok1265-GB139,orok1265,,tari nari e-si-ni ŋenne:,that man NEG-PRS.PTCP-3SG go.PTCP,That man doesnt go.,
orok1265-GB140,orok1265,,bi: uilta e-si-wi bǝ:,1SG Uilta NEG-PRS-1SG be.PTCP,I am not an Uilta.,
orok1265-GB140,orok1265,,si: gumasikka-ŋu-la ana:-si,2SG money-ALIEN-POSS NEG-2SG,You have no money.,
orok1265-GB140,orok1265,,tari nari e-si-ni ŋenne:,that man NEG-PRS.PTCP-3SG go.PTCP,That man doesnt go.,
orok1265-GB147,orok1265,,bi: ča: nari-du pa:c-čo:č-čim-bi,SG that man-DAT hit-CAUS-PST-1SG,I was hit by him.,
orok1265-GB150,orok1265,,putte bi-ŋessǝ: jele sinda-xam-bi,child be-CONJ here come-PST-1SG,"While I was a child, I came here.",
orok1265-GB184,orok1265,,aja ula:-l,good reindeer-PL,good reindeer,
orok1265-GB185,orok1265,,tari nari-l,that man-PL,those men,
orok1265-GB252,orok1265,,min-du ila: ula: bi:-ni,1SG-DAT three reindeer be.PRS-3SG,I have three reindeer.,
orok1265-GB253,orok1265,,min-du ila: ula: bi:-ni,1SG-DAT three reindeer be.PRS-3SG,I have three reindeer.,
orok1265-GB254,orok1265,,tari nari gumasikka-ŋu-lu,that man money-ALIEN-POSS,That man has money.,
orok1265-GB256,orok1265,,bi: ila:n-ji ula:-lu-bi,1SG three-INS reindeer-POSS-1SG,I have three reindeer.,
orok1265-GB263,orok1265,,si: ŋennǝ:-si-i,2SG go.PRS.PTCP-2SG-Q,Do you go?,
orok1265-GB273,orok1265,,eri mo: ča: mo:-ji gugda,this tree that tree-INS tall,This tree is taller than that tree.,
orok1265-GB298,orok1265,,tari nari e-si-ni ŋenne:,that man NEG-PRS.PTCP-3SG go.PTCP,That man doesnt go.,
orok1265-GB304,orok1265,,bi: ča: nari-du pa:c-čo:č-čim-bi,SG that man-DAT hit-CAUS-PST-1SG,I was hit by him.,
orok1265-GB312,orok1265,,bi: čala ŋene-mu-si-wi,1SG there go-OPT-PRS-1SG,I wish to go there.,
orok1265-GB312,orok1265,,uiltadai-ri-su,speak.Uilta-PRS.PTCP2-2SG,Lets speak in Uilta!,
orok1265-GB313,orok1265,,min-i,1SG-GEN,my,
orok1265-GB324,orok1265,,xai-,do.what,do what?,
orok1265-GB325,orok1265,,xasu,how.many,how many,
orok1265-GB325,orok1265,,xasu,how.much,how much,
orok1265-GB326,orok1265,,si: xai-wa ite-xe-si-ge,2SG what-ACC see-PST-2SG-Q,What did you see?,
orok1265-GB328,orok1265,,tari nari wa:-xa-ni suŋdatta,that man catch-PST-3SG fish,"the fish, which that man caught",
orok1265-GB421,orok1265,,bi: tari nari e-si-we-ni sinda: sa:-ri-wi,1SG that man NEG-PRS.PTCP-ACC-3SG come.PTCP know-PRS.PTCP-1SG,I know that he will not come.,
orok1265-GB422,orok1265,,bi: tari nari e-si-we-ni sinda: sa:-ri-wi,1SG that man NEG-PRS.PTCP-ACC-3SG come.PTCP know-PRS.PTCP-1SG,I know that he will not come.,
orok1265-GB432,orok1265,,mun-u ŋinda-pu,1PL-GEN dog-1PL,our dog,
orok1265-GB433,orok1265,,sin-i suŋdatta-ŋu-si,2SG-GEN fish-ALIEN-2SG,your fish,
orok1265-TE050,orok1265,,ila: nari,three man,three men,
orok1265-TE053,orok1265,,ute-tei,doorway-DAT,in the doorway,
orok1265-TE059,orok1265,,bi: ča: nari-du pa:c-čo:č-čim-bi,SG that man-DAT hit-CAUS-PST-1SG,I was hit by him.,
orok1265-TE059,orok1265,,je: mọọ-wọ ča: narrǝe: ummo:nu,this water-ACC that man.ACC drink.CAUS.IMP,Let him drink this water!,
orok1265-TS001,orok1265,,ila: nari,three man,three men,
orok1265-TS005,orok1265,,sin-i suŋdatta-ŋu-si,2SG-GEN fish-ALIEN-2SG,your fish,
orok1265-TS006,orok1265,,sin-i suŋdatta-ŋu-si,2SG-GEN fish-ALIEN-2SG,your fish,
russ1264-GB027,russ1264,,alirhan-šje nerhen-šje yxer nyden-šje,red.bilberry-CONJ bluberry-CONJ ?? black.currant-CONJ ,(There is) red bilberry as well as blueberry and black currant.,
russ1264-GB027,russ1264,,morin-o:r,horse-COM,with a horse,
russ1264-GB027,russ1264,,morin-toi,horse-COM,Saazgai ba xireenyyd the crow and the magpies,
russ1264-GB035,russ1264,ene,ene,this,this,
russ1264-GB035,russ1264,tere,tere,that,that,
russ1264-GB044,russ1264,,xada-nu:d,mountain-PL,mountains,
russ1264-GB047,russ1264,,ene:-den,laugh-NMLZ.ACTION,laughter,
russ1264-GB047,russ1264,,jaba-xa,go-NMLZ.ACTION,going,
russ1264-GB047,russ1264,,yxe-l,die-NMLZ.ACTION,death,
russ1264-GB048,russ1264,,gui-ran,beg-NMLZ.AGENT,a beggar,
russ1264-GB048,russ1264,,jaba-gša,go-NMLZ.AGENT,a goer,
russ1264-GB048,russ1264,,oro-gšo,enter-NMLZ.AGENT,,
russ1264-GB048,russ1264,,yxe-gše,die-NMLZ.AGENT,,
russ1264-GB049,russ1264,,ma:ža-nxai,scratch-NMLZ.RESULT,a scratch,
russ1264-GB059,russ1264,,axa-mni,elder.brother-1SG,my elder brother,
russ1264-GB059,russ1264,,mori-mni,horse-1SG,my horse,
russ1264-GB070,russ1264,,bi bagš-i:ji asara:-b,1SG teacher-ACC bring-1SG,I have brought the teacher.,
russ1264-GB070,russ1264,,mor-i:ji,horse-ACC,horse,
russ1264-GB071,russ1264,,bi,1SG.NOM,I,
russ1264-GB071,russ1264,,namaji,1SG.ACC ,me,
russ1264-GB072,russ1264,,mor-o:r,horse-INS,with the horse,
russ1264-GB072,russ1264,,mori-toi,horse-COM,with the horse,
russ1264-GB072,russ1264,,morin-ho:,horse-ABL,from the horse,
russ1264-GB072,russ1264,,xana-da,wall-LOC,on the wall,
russ1264-GB075,russ1264,,ger doro,house under,under the house,
russ1264-GB075,russ1264,,ger so:,house within,within the house,
russ1264-GB075,russ1264,,šere:n de:re,table on,on the table,
russ1264-GB082,russ1264,,jaba-na-b,go-PRS-1SG,I go.,
russ1264-GB083,russ1264,,jaba-ba-b,go-PST-1SG,I went.,
russ1264-GB084,russ1264,,jab-u:ža-b,go-FUT-1SG,I will go.,
russ1264-GB086,russ1264,,jaba-ža bai-ha:r,go-IPFV.PTCP be-CONT.PTCP,while he was walking…,
russ1264-GB086,russ1264,,unša-ža hu:-na,read-IPFV.PTCP sit-PRS,He sits reading.,
russ1264-GB089,russ1264,,jaba-ba-b,go-PST-1SG,I went.,
russ1264-GB089,russ1264,,jaba-ba-š,go-PST-2SG,You went.,
russ1264-GB089,russ1264,,jaba-na-b,go-PRS-1SG,I go.,
russ1264-GB091,russ1264,,bi bagš-i:ji asara:-b,1SG teacher-ACC bring-1SG,I have brought the teacher.,
russ1264-GB093,russ1264,,bi bagš-i:ji asara:-b,1SG teacher-ACC bring-1SG,I have brought the teacher.,
russ1264-GB107,russ1264,,jaba-na-güi-b,go-PRS-NEG-1SG,I don't go.,
russ1264-GB113,russ1264,,bai-,stand,to stand,
russ1264-GB113,russ1264,,baigu:l-,build,build,
russ1264-GB113,russ1264,,baigu:l-,build,erect,
russ1264-GB113,russ1264,,jaba-,walk,to walk,
russ1264-GB113,russ1264,,jabu:l-,go.CAUS,to make go,
russ1264-GB113,russ1264,,jabu:l-,go.CAUS,to send,
russ1264-GB113,russ1264,,jeχede-,increase,to become big ,
russ1264-GB113,russ1264,,jeχedχe- ,increase,to increase,
russ1264-GB115,russ1264,,ala-,kill,to kill,
russ1264-GB115,russ1264,,alalda-,kill.RECIP,to kill each other,
russ1264-GB117,russ1264,,bi xyby:-nšni-b,1SG son-2SG-1SG.PRED,I am your son.,
russ1264-GB117,russ1264,,emše bai-na,physician be-PRS,He is a physician.,
russ1264-GB119,russ1264,,ediže bolno,eat become,it is possible to eat it,
russ1264-GB120,russ1264,,jaba-ža bai-ha:r,go-IPFV.PTCP be-CONT.PTCP,while he was walking…,
russ1264-GB126,russ1264,,emše bai-na,physician be-PRS,He is a physician.,
russ1264-GB126,russ1264,,mini: morin xojor bai-na,1SG horse two be-PRS,I have two horses.,
russ1264-GB133,russ1264,,mod-i:ji sabša-na,tree-ACC cut-PRS,He cuts the tree.,
russ1264-GB137,russ1264,,jaba-na-güi-b,go-PRS-NEG-1SG,I don't go.,
russ1264-GB138,russ1264,,bü jaba,NEG go,Do not go!,
russ1264-GB139,russ1264,,bü jaba,NEG go,Do not go!,
russ1264-GB139,russ1264,,jaba-na-güi-b,go-PRS-NEG-1SG,I don't go.,
russ1264-GB147,russ1264,,alag-da-,kill-PASS,to be killed,
russ1264-GB147,russ1264,,mündär-tä darag-da-han modon,hail-DAT crush-PASS-? tree,trees beaten by the hail,
russ1264-GB155,russ1264,,u:-,drink,to drink,
russ1264-GB155,russ1264,,u:-lga-,drink-CAUS,to make drink,
russ1264-GB160,russ1264,,ende-tende,here~DISTR,here and there,
russ1264-GB160,russ1264,,xa:-xa:,,wherever,
russ1264-GB160,russ1264,,xeb-xeze:,,always whenever,
russ1264-GB160,russ1264,,xeze:-xeze:,,whenever,
russ1264-GB184,russ1264,,hain-ü:d mori-d,good-PL horse-PL,good horses,
russ1264-GB185,russ1264,,te-de gern-ü:d,that-PL house-PL,those houses,
russ1264-GB187,russ1264,,abaga-dai,uncle-DIM,little uncle,
russ1264-GB187,russ1264,,dyy-dei,younger.brother-DIM,little younger brother,
russ1264-GB187,russ1264,,nu:r-mag,pond-DIM,little lake pond,
russ1264-GB204,russ1264,,xün bügede,person all,all people,
russ1264-GB204,russ1264,,xün büri,person every,everybody,
russ1264-GB254,russ1264,,mini: morin xojor bai-na,1SG horse two be-PRS,I have two horses.,
russ1264-GB256,russ1264,,äšä müngä-täi hän gü,Esha money-COM be.PST Q,Did Esha have money?,
russ1264-GB256,russ1264,,morin-tai,horse-COM ,having a horse,
russ1264-GB256,russ1264,,χojor-iin daχa-tai,two-GEN coat-COM,two of them have coats,
russ1264-GB263,russ1264,,äšä müngätäi hän gü,Esha money-COM be.PST Q,Did Esha have money?,
russ1264-GB263,russ1264,,teden jere: bi:,3PL come Q,Did they come for sure?,
russ1264-GB286,russ1264,,äšä müngätäi hän gü,Esha money-COM be.PST Q,Did Esha have money?,
russ1264-GB286,russ1264,,dordžo hurgu:liha:n jere:-gü,Dorzo school come-Q,Did Dorzo come from school?,
russ1264-GB301,russ1264,,bi ši xojor marga:ša jerexebdi,1SG 2SG ?? ?? come,I and you will come tomorrow.,
russ1264-GB301,russ1264,,volo:da ka:ta siima gurbantai sugta (jere:bdi),,"(we have come) together with Volodia, Katia (and) Seema, the three (of them).",
russ1264-GB305,russ1264,,bäe bariχa,body catch,to restrain oneself,
russ1264-GB324,russ1264,,ja:-na,do.what-PRS,What is he doing?,
russ1264-GB325,russ1264,,xedii xyn,how.many person,How many people?,
russ1264-GB325,russ1264,,xedii-de jerexebta,how.much-LOC come.2SG,When will you come?,
russ1264-GB326,russ1264,,kostüm jügäär aba:bšї,costume how.much buy:PST:2SG,For how much did you buy the costume?,
russ1264-GB326,russ1264,,tändä χän bä,there who be,Who is there?,
russ1264-GB328,russ1264,,jamar šyleg unša:bši terene: unšiiš,,read the poem which you have read! / which poem you have read it,
russ1264-GB328,russ1264,,yxe-hen xyn,die-VN.PRF person,a dead person,
russ1264-GB328,russ1264,,yxe-xe xyn,die-VN.FUT person ,a man who will die,
russ1264-GB408,russ1264,,mod-i:ji sabša-na,tree-ACC cut-PRS,He cuts the tree. (definite object),
russ1264-GB410,russ1264,,modo sabša:,tree cut,He cuts trees.,indefinite object
russ1264-GB410,russ1264,,xün,person.ACC,person,
russ1264-GB410,russ1264,,xün,person.NOM,person,
russ1264-GB432,russ1264,,mal-ai,cattle-GEN,,
russ1264-GB432,russ1264,,tere xübü:n-ei ežii-aba-tai-n,that boy-GEN mother-father-COM-3SG,with the parents of that boy,
russ1264-GB432,russ1264,,zygi:-n,bee-GEN,of a bee,
russ1264-GB433,russ1264,,morin-i:n,horse-3SG,his/her horse,
russ1264-GB433,russ1264,,morin-šni,horse-2SG,your horse,
russ1264-GB433,russ1264,,morin-tnai,horse-2PL,your horse,
russ1264-GB522,russ1264,,bi ende-b,1SG here-1SG,I am here.,
russ1264-GB522,russ1264,,jere:-b,come-1SG,I have come.,
